building_id,meter,site_id,primary_use,square_feet,year_built,floor_count,air_temperature,cloud_coverage,dew_temperature,precip_depth_1_hr,sea_level_pressure,wind_direction,wind_speed,unixtimestamp,m0,m1,m2,m3
1270,0,14,Entertainment/public assembly,18551,,,,,,,,,,1451606400,11,0,0,0
1270,1,14,Entertainment/public assembly,18551,,,,,,,,,,1451606400,0,0,0,0
1270,3,14,Entertainment/public assembly,18551,,,,,,,,,,1451606400,0,0,0,700
1271,0,14,Public services,20540,,,,,,,,,,1451606400,26,0,0,0
1271,1,14,Public services,20540,,,,,,,,,,1451606400,0,0,0,0
1271,3,14,Public services,20540,,,,,,,,,,1451606400,0,0,0,123
1272,0,14,Public services,247471,,,,,,,,,,1451606400,289,0,0,0
1272,1,14,Public services,247471,,,,,,,,,,1451606400,0,0,0,0
1272,3,14,Public services,247471,,,,,,,,,,1451606400,0,0,0,1154
1273,0,14,Office,104089,,,,,,,,,,1451606400,69,0,0,0
1273,1,14,Office,104089,,,,,,,,,,1451606400,0,0,0,0
1273,3,14,Office,104089,,,,,,,,,,1451606400,0,0,0,485
1274,0,14,Office,17077,,,,,,,,,,1451606400,34,0,0,0
1274,1,14,Office,17077,,,,,,,,,,1451606400,0,0,0,0
1274,3,14,Office,17077,,,,,,,,,,1451606400,0,0,0,36
1275,0,14,Office,114166,,,,,,,,,,1451606400,144,0,0,0
1275,1,14,Office,114166,,,,,,,,,,1451606400,0,0,0,0
1275,3,14,Office,114166,,,,,,,,,,1451606400,0,0,0,649
1276,0,14,Office,53860,,,,,,,,,,1451606400,68,0,0,0
1276,1,14,Office,53860,,,,,,,,,,1451606400,0,0,0,0
1276,3,14,Office,53860,,,,,,,,,,1451606400,0,0,0,306
1277,0,14,Office,45240,,,,,,,,,,1451606400,51,0,0,0
1278,0,14,Education,79949,,,,,,,,,,1451606400,90,0,0,0
1279,0,14,Office,64743,,,,,,,,,,1451606400,73,0,0,0
1280,0,14,Lodging/residential,79900,,,,,,,,,,1451606400,119,0,0,0
1280,1,14,Lodging/residential,79900,,,,,,,,,,1451606400,0,36,0,0
1282,0,14,Healthcare,12500,,,,,,,,,,1451606400,537,0,0,0
1283,0,14,Public services,76537,,,,,,,,,,1451606400,83,0,0,0
1283,1,14,Public services,76537,,,,,,,,,,1451606400,0,609,0,0
1283,2,14,Public services,76537,,,,,,,,,,1451606400,0,0,977,0
1284,0,14,Education,442438,,,,,,,,,,1451606400,1497,0,0,0
1284,1,14,Education,442438,,,,,,,,,,1451606400,0,1949,0,0
1284,2,14,Education,442438,,,,,,,,,,1451606400,0,0,8179,0
1285,0,14,Healthcare,130067,,,,,,,,,,1451606400,198,0,0,0
1285,1,14,Healthcare,130067,,,,,,,,,,1451606400,0,228,0,0
1285,2,14,Healthcare,130067,,,,,,,,,,1451606400,0,0,951,0
1286,0,14,Healthcare,205472,,,,,,,,,,1451606400,338,0,0,0
1286,1,14,Healthcare,205472,,,,,,,,,,1451606400,0,407,0,0
1286,2,14,Healthcare,205472,,,,,,,,,,1451606400,0,0,3325,0
1287,0,14,Education,60582,,,,,,,,,,1451606400,98,0,0,0
1287,1,14,Education,60582,,,,,,,,,,1451606400,0,98,0,0
1287,2,14,Education,60582,,,,,,,,,,1451606400,0,0,542,0
1288,0,14,Education,164206,,,,,,,,,,1451606400,598,0,0,0
1288,1,14,Education,164206,,,,,,,,,,1451606400,0,359,0,0
1288,2,14,Education,164206,,,,,,,,,,1451606400,0,0,1711,0
1289,0,14,Education,194441,,,,,,,,,,1451606400,669,0,0,0
1289,1,14,Education,194441,,,,,,,,,,1451606400,0,5778,0,0
1289,2,14,Education,194441,,,,,,,,,,1451606400,0,0,8324,0
1290,0,14,Education,200442,,,,,,,,,,1451606400,633,0,0,0
1290,1,14,Education,200442,,,,,,,,,,1451606400,0,604,0,0
1290,2,14,Education,200442,,,,,,,,,,1451606400,0,0,3655,0
1291,0,14,Office,237546,,,,,,,,,,1451606400,514,0,0,0
1291,1,14,Office,237546,,,,,,,,,,1451606400,0,1727,0,0
1291,2,14,Office,237546,,,,,,,,,,1451606400,0,0,3656,0
1292,0,14,Office,58196,,,,,,,,,,1451606400,72,0,0,0
1292,1,14,Office,58196,,,,,,,,,,1451606400,0,369,0,0
1292,2,14,Office,58196,,,,,,,,,,1451606400,0,0,1301,0
1293,0,14,Office,51471,,,,,,,,,,1451606400,79,0,0,0
1293,1,14,Office,51471,,,,,,,,,,1451606400,0,374,0,0
1293,2,14,Office,51471,,,,,,,,,,1451606400,0,0,358,0
1293,3,14,Office,51471,,,,,,,,,,1451606400,0,0,0,337
1294,0,14,Office,15649,,,,,,,,,,1451606400,22,0,0,0
1294,1,14,Office,15649,,,,,,,,,,1451606400,0,97,0,0
1294,2,14,Office,15649,,,,,,,,,,1451606400,0,0,108,0
1294,3,14,Office,15649,,,,,,,,,,1451606400,0,0,0,71
1295,0,14,Office,115676,,,,,,,,,,1451606400,142,0,0,0
1295,1,14,Office,115676,,,,,,,,,,1451606400,0,46,0,0
1295,2,14,Office,115676,,,,,,,,,,1451606400,0,0,805,0
1295,3,14,Office,115676,,,,,,,,,,1451606400,0,0,0,528
1296,0,14,Office,8836,,,,,,,,,,1451606400,15,0,0,0
1296,1,14,Office,8836,,,,,,,,,,1451606400,0,146,0,0
1296,2,14,Office,8836,,,,,,,,,,1451606400,0,0,120,0
1296,3,14,Office,8836,,,,,,,,,,1451606400,0,0,0,40
1297,0,14,Office,21469,,,,,,,,,,1451606400,36,0,0,0
1297,1,14,Office,21469,,,,,,,,,,1451606400,0,355,0,0
1297,2,14,Office,21469,,,,,,,,,,1451606400,0,0,293,0
1297,3,14,Office,21469,,,,,,,,,,1451606400,0,0,0,98
1298,0,14,Education,171084,,,,,,,,,,1451606400,416,0,0,0
1298,1,14,Education,171084,,,,,,,,,,1451606400,0,1994,0,0
1298,2,14,Education,171084,,,,,,,,,,1451606400,0,0,2334,0
1298,3,14,Education,171084,,,,,,,,,,1451606400,0,0,0,0
1299,0,14,Education,25401,,,,,,,,,,1451606400,43,0,0,0
1299,1,14,Education,25401,,,,,,,,,,1451606400,0,260,0,0
1299,2,14,Education,25401,,,,,,,,,,1451606400,0,0,346,0
1300,0,14,Healthcare,25609,,,,,,,,,,1451606400,53,0,0,0
1300,1,14,Healthcare,25609,,,,,,,,,,1451606400,0,186,0,0
1300,3,14,Healthcare,25609,,,,,,,,,,1451606400,0,0,0,116
1301,0,14,Education,62242,,,,,,,,,,1451606400,100,0,0,0
1301,1,14,Education,62242,,,,,,,,,,1451606400,0,499,0,0
1301,2,14,Education,62242,,,,,,,,,,1451606400,0,0,997,0
1301,3,14,Education,62242,,,,,,,,,,1451606400,0,0,0,28
1302,0,14,Office,90411,,,,,,,,,,1451606400,115,0,0,0
1302,1,14,Office,90411,,,,,,,,,,1451606400,0,564,0,0
1302,3,14,Office,90411,,,,,,,,,,1451606400,0,0,0,0
1303,0,14,Healthcare,200000,,,,,,,,,,1451606400,600,0,0,0
1303,1,14,Healthcare,200000,,,,,,,,,,1451606400,0,3220,0,0
1303,2,14,Healthcare,200000,,,,,,,,,,1451606400,0,0,9564,0
1304,0,14,Office,91363,,,,,,,,,,1451606400,269,0,0,0
1305,0,14,Lodging/residential,37803,,,,,,,,,,1451606400,9,0,0,0
1305,2,14,Lodging/residential,37803,,,,,,,,,,1451606400,0,0,21,0
1306,0,14,Lodging/residential,54172,,,,,,,,,,1451606400,53,0,0,0
1306,1,14,Lodging/residential,54172,,,,,,,,,,1451606400,0,71,0,0
1306,2,14,Lodging/residential,54172,,,,,,,,,,1451606400,0,0,35,0
1307,0,14,Lodging/residential,66013,,,,,,,,,,1451606400,21,0,0,0
1307,1,14,Lodging/residential,66013,,,,,,,,,,1451606400,0,0,0,0
1307,2,14,Lodging/residential,66013,,,,,,,,,,1451606400,0,0,0,0
1308,0,14,Lodging/residential,62279,,,,,,,,,,1451606400,19,0,0,0
1308,1,14,Lodging/residential,62279,,,,,,,,,,1451606400,0,0,0,0
1308,2,14,Lodging/residential,62279,,,,,,,,,,1451606400,0,0,119,0
1309,0,14,Lodging/residential,58041,,,,,,,,,,1451606400,17,0,0,0
1309,1,14,Lodging/residential,58041,,,,,,,,,,1451606400,0,36,0,0
1309,2,14,Lodging/residential,58041,,,,,,,,,,1451606400,0,0,104,0
1310,0,14,Lodging/residential,57274,,,,,,,,,,1451606400,17,0,0,0
1310,1,14,Lodging/residential,57274,,,,,,,,,,1451606400,0,0,0,0
1310,2,14,Lodging/residential,57274,,,,,,,,,,1451606400,0,0,234,0
1311,0,14,Lodging/residential,66794,,,,,,,,,,1451606400,24,0,0,0
1311,1,14,Lodging/residential,66794,,,,,,,,,,1451606400,0,0,0,0
1311,3,14,Lodging/residential,66794,,,,,,,,,,1451606400,0,0,0,0
1312,0,14,Lodging/residential,75000,,,,,,,,,,1451606400,53,0,0,0
1312,1,14,Lodging/residential,75000,,,,,,,,,,1451606400,0,56,0,0
1312,3,14,Lodging/residential,75000,,,,,,,,,,1451606400,0,0,0,246
1313,0,14,Healthcare,68637,,,,,,,,,,1451606400,235,0,0,0
1314,0,14,Education,73813,,,,,,,,,,1451606400,401,0,0,0
1315,0,14,Entertainment/public assembly,82789,,,,,,,,,,1451606400,35,0,0,0
1315,2,14,Entertainment/public assembly,82789,,,,,,,,,,1451606400,0,0,936,0
1316,0,14,Entertainment/public assembly,49975,,,,,,,,,,1451606400,41,0,0,0
1317,0,14,Entertainment/public assembly,180806,,,,,,,,,,1451606400,373,0,0,0
1317,1,14,Entertainment/public assembly,180806,,,,,,,,,,1451606400,0,1085,0,0
1317,3,14,Entertainment/public assembly,180806,,,,,,,,,,1451606400,0,0,0,1975
1318,0,14,Entertainment/public assembly,73488,,,,,,,,,,1451606400,64,0,0,0
1318,1,14,Entertainment/public assembly,73488,,,,,,,,,,1451606400,0,0,0,0
1318,3,14,Entertainment/public assembly,73488,,,,,,,,,,1451606400,0,0,0,169
1319,0,14,Entertainment/public assembly,287419,,,,,,,,,,1451606400,119,0,0,0
1319,1,14,Entertainment/public assembly,287419,,,,,,,,,,1451606400,0,0,0,0
1319,3,14,Entertainment/public assembly,287419,,,,,,,,,,1451606400,0,0,0,219
1320,0,14,Entertainment/public assembly,34565,,,,,,,,,,1451606400,89,0,0,0
1321,0,14,Entertainment/public assembly,370024,,,,,,,,,,1451606400,342,0,0,0
1321,1,14,Entertainment/public assembly,370024,,,,,,,,,,1451606400,0,0,0,0
1321,3,14,Entertainment/public assembly,370024,,,,,,,,,,1451606400,0,0,0,591
1322,0,14,Entertainment/public assembly,166489,,,,,,,,,,1451606400,111,0,0,0
1322,1,14,Entertainment/public assembly,166489,,,,,,,,,,1451606400,0,0,0,0
1322,3,14,Entertainment/public assembly,166489,,,,,,,,,,1451606400,0,0,0,1380
1323,0,14,Office,87200,,,,,,,,,,1451606400,177,0,0,0
1323,1,14,Office,87200,,,,,,,,,,1451606400,0,0,0,0
1323,3,14,Office,87200,,,,,,,,,,1451606400,0,0,0,1407
1324,0,14,Entertainment/public assembly,84688,,,,,,,,,,1451606400,109,0,0,0
1324,1,14,Entertainment/public assembly,84688,,,,,,,,,,1451606400,0,0,0,0
1324,3,14,Entertainment/public assembly,84688,,,,,,,,,,1451606400,0,0,0,0
1325,3,15,Entertainment/public assembly,155177,1915.0,,,,,,,,,1451606400,0,0,0,320
1326,0,15,Office,46981,1962.0,,,,,,,,,1451606400,89,0,0,0
1326,1,15,Office,46981,1962.0,,,,,,,,,1451606400,0,2,0,0
1326,2,15,Office,46981,1962.0,,,,,,,,,1451606400,0,0,1405,0
1327,0,15,Education,98125,2011.0,,,,,,,,,1451606400,165,0,0,0
1328,0,15,Education,279840,2008.0,,,,,,,,,1451606400,584,0,0,0
1328,1,15,Education,279840,2008.0,,,,,,,,,1451606400,0,6,0,0
1329,0,15,Technology/science,60100,1912.0,,,,,,,,,1451606400,147,0,0,0
1329,1,15,Technology/science,60100,1912.0,,,,,,,,,1451606400,0,58,0,0
1329,2,15,Technology/science,60100,1912.0,,,,,,,,,1451606400,0,0,144,0
1330,2,15,Education,173983,1986.0,,,,,,,,,1451606400,0,0,3059,0
1331,0,15,Education,171008,1930.0,,,,,,,,,1451606400,176,0,0,0
1331,1,15,Education,171008,1930.0,,,,,,,,,1451606400,0,29,0,0
1331,2,15,Education,171008,1930.0,,,,,,,,,1451606400,0,0,1141,0
1331,3,15,Education,171008,1930.0,,,,,,,,,1451606400,0,0,0,7074
1332,0,15,Education,47398,1912.0,,,,,,,,,1451606400,59,0,0,0
1332,1,15,Education,47398,1912.0,,,,,,,,,1451606400,0,30,0,0
1332,2,15,Education,47398,1912.0,,,,,,,,,1451606400,0,0,196,0
1333,0,15,Office,31316,1913.0,,,,,,,,,1451606400,13,0,0,0
1333,1,15,Office,31316,1913.0,,,,,,,,,1451606400,0,24,0,0
1334,0,15,Office,130794,1933.0,,,,,,,,,1451606400,92,0,0,0
1334,1,15,Office,130794,1933.0,,,,,,,,,1451606400,0,3,0,0
1335,0,15,Public services,136817,1953.0,,,,,,,,,1451606400,123,0,0,0
1336,0,15,Office,31053,1915.0,,,,,,,,,1451606400,32,0,0,0
1336,1,15,Office,31053,1915.0,,,,,,,,,1451606400,0,0,0,0
1336,2,15,Office,31053,1915.0,,,,,,,,,1451606400,0,0,381,0
1337,0,15,Office,14744,1910.0,,,,,,,,,1451606400,7,0,0,0
1337,1,15,Office,14744,1910.0,,,,,,,,,1451606400,0,1,0,0
1337,2,15,Office,14744,1910.0,,,,,,,,,1451606400,0,0,1342,0
1338,0,15,Education,31415,1912.0,,,,,,,,,1451606400,5,0,0,0
1338,2,15,Education,31415,1912.0,,,,,,,,,1451606400,0,0,58,0
1339,0,15,Education,140488,1961.0,,,,,,,,,1451606400,128,0,0,0
1339,1,15,Education,140488,1961.0,,,,,,,,,1451606400,0,0,0,0
1339,2,15,Education,140488,1961.0,,,,,,,,,1451606400,0,0,113,0
1340,0,15,Manufacturing/industrial,111518,1968.0,,,,,,,,,1451606400,8,0,0,0
1341,0,15,Education,18342,1960.0,,,,,,,,,1451606400,7,0,0,0
1341,1,15,Education,18342,1960.0,,,,,,,,,1451606400,0,1,0,0
1341,2,15,Education,18342,1960.0,,,,,,,,,1451606400,0,0,2447,0
1342,0,15,Education,116854,1978.0,,,,,,,,,1451606400,64,0,0,0
1342,1,15,Education,116854,1978.0,,,,,,,,,1451606400,0,0,0,0
1342,2,15,Education,116854,1978.0,,,,,,,,,1451606400,0,0,66,0
1343,0,15,Office,110380,1985.0,,,,,,,,,1451606400,195,0,0,0
1343,1,15,Office,110380,1985.0,,,,,,,,,1451606400,0,0,0,0
1343,2,15,Office,110380,1985.0,,,,,,,,,1451606400,0,0,1573,0
1344,0,15,Education,125507,1974.0,,,,,,,,,1451606400,381,0,0,0
1344,1,15,Education,125507,1974.0,,,,,,,,,1451606400,0,0,0,0
1344,2,15,Education,125507,1974.0,,,,,,,,,1451606400,0,0,999,0
1345,1,15,Education,20889,1976.0,,,,,,,,,1451606400,0,3,0,0
1345,2,15,Education,20889,1976.0,,,,,,,,,1451606400,0,0,1864,0
1346,0,15,Education,34875,1993.0,,,,,,,,,1451606400,35,0,0,0
1347,0,15,Education,322341,1995.0,,,,,,,,,1451606400,878,0,0,0
1347,1,15,Education,322341,1995.0,,,,,,,,,1451606400,0,26,0,0
1347,2,15,Education,322341,1995.0,,,,,,,,,1451606400,0,0,1234,0
1348,0,15,Education,131271,2010.0,,,,,,,,,1451606400,324,0,0,0
1348,1,15,Education,131271,2010.0,,,,,,,,,1451606400,0,15,0,0
1348,2,15,Education,131271,2010.0,,,,,,,,,1451606400,0,0,3455,0
1349,1,15,Manufacturing/industrial,7919,1970.0,,,,,,,,,1451606400,0,0,0,0
1350,0,15,Education,149762,2004.0,,,,,,,,,1451606400,664,0,0,0
1350,1,15,Education,149762,2004.0,,,,,,,,,1451606400,0,0,0,0
1350,2,15,Education,149762,2004.0,,,,,,,,,1451606400,0,0,0,0
1351,0,15,Office,40611,,,,,,,,,,1451606400,29,0,0,0
1351,1,15,Office,40611,,,,,,,,,,1451606400,0,0,0,0
1351,2,15,Office,40611,,,,,,,,,,1451606400,0,0,327,0
1352,0,15,Office,42755,,,,,,,,,,1451606400,76,0,0,0
1352,1,15,Office,42755,,,,,,,,,,1451606400,0,15,0,0
1353,0,15,Religious worship,22201,,,,,,,,,,1451606400,3,0,0,0
1353,1,15,Religious worship,22201,,,,,,,,,,1451606400,0,2,0,0
1354,1,15,Education,23232,,,,,,,,,,1451606400,0,0,0,0
1354,2,15,Education,23232,,,,,,,,,,1451606400,0,0,886,0
1355,0,15,Education,50567,,,,,,,,,,1451606400,33,0,0,0
1355,1,15,Education,50567,,,,,,,,,,1451606400,0,0,0,0
1355,2,15,Education,50567,,,,,,,,,,1451606400,0,0,747,0
1356,0,15,Education,91253,,,,,,,,,,1451606400,68,0,0,0
1357,0,15,Office,21618,,,,,,,,,,1451606400,6,0,0,0
1357,1,15,Office,21618,,,,,,,,,,1451606400,0,15,0,0
1358,0,15,Lodging/residential,61439,1903.0,,,,,,,,,1451606400,24,0,0,0
1358,1,15,Lodging/residential,61439,1903.0,,,,,,,,,1451606400,0,18,0,0
1358,2,15,Lodging/residential,61439,1903.0,,,,,,,,,1451606400,0,0,591,0
1359,0,15,Education,124289,1904.0,,,,,,,,,1451606400,36,0,0,0
1359,1,15,Education,124289,1904.0,,,,,,,,,1451606400,0,17,0,0
1360,0,15,Entertainment/public assembly,111530,1988.0,,,,,,,,,1451606400,65,0,0,0
1360,2,15,Entertainment/public assembly,111530,1988.0,,,,,,,,,1451606400,0,0,1324,0
1361,0,15,Education,233863,1921.0,,,,,,,,,1451606400,247,0,0,0
1361,1,15,Education,233863,1921.0,,,,,,,,,1451606400,0,3,0,0
1362,0,15,Education,113988,1923.0,,,,,,,,,1451606400,69,0,0,0
1362,1,15,Education,113988,1923.0,,,,,,,,,1451606400,0,19,0,0
1363,0,15,Office,157933,1932.0,,,,,,,,,1451606400,185,0,0,0
1363,1,15,Office,157933,1932.0,,,,,,,,,1451606400,0,13,0,0
1363,2,15,Office,157933,1932.0,,,,,,,,,1451606400,0,0,421,0
1364,0,15,Utility,74922,1940.0,,,,,,,,,1451606400,40,0,0,0
1364,2,15,Utility,74922,1940.0,,,,,,,,,1451606400,0,0,1127,0
1365,0,15,Lodging/residential,129664,1941.0,,,,,,,,,1451606400,219,0,0,0
1366,0,15,Office,87977,1947.0,,,,,,,,,1451606400,36,0,0,0
1366,1,15,Office,87977,1947.0,,,,,,,,,1451606400,0,5,0,0
1366,2,15,Office,87977,1947.0,,,,,,,,,1451606400,0,0,430,0
1367,0,15,Education,33695,1948.0,,,,,,,,,1451606400,109,0,0,0
1367,1,15,Education,33695,1948.0,,,,,,,,,1451606400,0,42,0,0
1367,2,15,Education,33695,1948.0,,,,,,,,,1451606400,0,0,592,0
1368,0,15,Entertainment/public assembly,199037,1949.0,,,,,,,,,1451606400,157,0,0,0
1368,1,15,Entertainment/public assembly,199037,1949.0,,,,,,,,,1451606400,0,0,0,0
1369,0,15,Entertainment/public assembly,53194,1953.0,,,,,,,,,1451606400,12,0,0,0
1369,2,15,Entertainment/public assembly,53194,1953.0,,,,,,,,,1451606400,0,0,1917,0
1370,0,15,Education,4773,,,,,,,,,,1451606400,12,0,0,0
1371,0,15,Public services,50577,1956.0,,,,,,,,,1451606400,26,0,0,0
1372,1,15,Education,16289,1957.0,,,,,,,,,1451606400,0,27,0,0
1373,2,15,Education,105434,2014.0,,,,,,,,,1451606400,0,0,389,0
1374,1,15,Office,159662,1956.0,,,,,,,,,1451606400,0,11,0,0
1375,0,15,Office,115288,1957.0,,,,,,,,,1451606400,99,0,0,0
1375,1,15,Office,115288,1957.0,,,,,,,,,1451606400,0,2,0,0
1375,2,15,Office,115288,1957.0,,,,,,,,,1451606400,0,0,271,0
1376,0,15,Public services,240026,1960.0,,,,,,,,,1451606400,93,0,0,0
1376,1,15,Public services,240026,1960.0,,,,,,,,,1451606400,0,5,0,0
1377,0,15,Education,74599,1984.0,,,,,,,,,1451606400,108,0,0,0
1377,1,15,Education,74599,1984.0,,,,,,,,,1451606400,0,172,0,0
1377,2,15,Education,74599,1984.0,,,,,,,,,1451606400,0,0,1270,0
1378,0,15,Education,214505,1990.0,,,,,,,,,1451606400,727,0,0,0
1378,2,15,Education,214505,1990.0,,,,,,,,,1451606400,0,0,893,0
1379,0,15,Office,49553,1963.0,,,,,,,,,1451606400,87,0,0,0
1379,1,15,Office,49553,1963.0,,,,,,,,,1451606400,0,6,0,0
1379,2,15,Office,49553,1963.0,,,,,,,,,1451606400,0,0,642,0
1380,0,15,Education,204029,2010.0,,,,,,,,,1451606400,394,0,0,0
1380,1,15,Education,204029,2010.0,,,,,,,,,1451606400,0,8,0,0
1381,0,15,Office,84615,1963.0,,,,,,,,,1451606400,58,0,0,0
1381,1,15,Office,84615,1963.0,,,,,,,,,1451606400,0,2,0,0
1381,2,15,Office,84615,1963.0,,,,,,,,,1451606400,0,0,1524,0
1382,0,15,Public services,243072,1965.0,,,,,,,,,1451606400,364,0,0,0
1382,2,15,Public services,243072,1965.0,,,,,,,,,1451606400,0,0,1294,0
1383,0,15,Education,105612,1967.0,,,,,,,,,1451606400,87,0,0,0
1383,1,15,Education,105612,1967.0,,,,,,,,,1451606400,0,3,0,0
1383,2,15,Education,105612,1967.0,,,,,,,,,1451606400,0,0,1623,0
1384,0,15,Education,56969,1967.0,,,,,,,,,1451606400,1,0,0,0
1384,1,15,Education,56969,1967.0,,,,,,,,,1451606400,0,2,0,0
1384,2,15,Education,56969,1967.0,,,,,,,,,1451606400,0,0,579,0
1385,2,15,Education,124521,1967.0,,,,,,,,,1451606400,0,0,3188,0
1386,0,15,Entertainment/public assembly,82035,1975.0,,,,,,,,,1451606400,64,0,0,0
1386,1,15,Entertainment/public assembly,82035,1975.0,,,,,,,,,1451606400,0,76,0,0
1386,2,15,Entertainment/public assembly,82035,1975.0,,,,,,,,,1451606400,0,0,2334,0
1387,0,15,Office,187041,1973.0,,,,,,,,,1451606400,150,0,0,0
1387,2,15,Office,187041,1973.0,,,,,,,,,1451606400,0,0,917,0
1388,1,15,Healthcare,45465,1990.0,,,,,,,,,1451606400,0,58,0,0
1389,0,15,Entertainment/public assembly,17104,1953.0,,,,,,,,,1451606400,13,0,0,0
1389,1,15,Entertainment/public assembly,17104,1953.0,,,,,,,,,1451606400,0,27,0,0
1390,0,15,Entertainment/public assembly,93608,1951.0,,,,,,,,,1451606400,49,0,0,0
1390,1,15,Entertainment/public assembly,93608,1951.0,,,,,,,,,1451606400,0,2,0,0
1390,2,15,Entertainment/public assembly,93608,1951.0,,,,,,,,,1451606400,0,0,584,0
1391,0,15,Entertainment/public assembly,68693,1956.0,,,,,,,,,1451606400,268,0,0,0
1391,1,15,Entertainment/public assembly,68693,1956.0,,,,,,,,,1451606400,0,0,0,0
1391,2,15,Entertainment/public assembly,68693,1956.0,,,,,,,,,1451606400,0,0,1544,0
1392,2,15,Entertainment/public assembly,76153,1963.0,,,,,,,,,1451606400,0,0,2685,0
1393,0,15,Entertainment/public assembly,151900,1990.0,,,,,,,,,1451606400,134,0,0,0
1394,0,15,Entertainment/public assembly,16351,2002.0,,,,,,,,,1451606400,6,0,0,0
1394,1,15,Entertainment/public assembly,16351,2002.0,,,,,,,,,1451606400,0,0,0,0
1395,0,15,Lodging/residential,98624,,,,,,,,,,1451606400,38,0,0,0
1395,1,15,Lodging/residential,98624,,,,,,,,,,1451606400,0,0,0,0
1396,0,15,Lodging/residential,96336,1913.0,,,,,,,,,1451606400,12,0,0,0
1396,1,15,Lodging/residential,96336,1913.0,,,,,,,,,1451606400,0,0,0,0
1396,2,15,Lodging/residential,96336,1913.0,,,,,,,,,1451606400,0,0,1070,0
1397,1,15,Lodging/residential,19984,1914.0,,,,,,,,,1451606400,0,0,0,0
1398,0,15,Lodging/residential,20291,1925.0,,,,,,,,,1451606400,11,0,0,0
1398,1,15,Lodging/residential,20291,1925.0,,,,,,,,,1451606400,0,0,0,0
1399,0,15,Lodging/residential,166814,1929.0,,,,,,,,,1451606400,46,0,0,0
1400,0,15,Lodging/residential,21168,1928.0,,,,,,,,,1451606400,30,0,0,0
1400,1,15,Lodging/residential,21168,1928.0,,,,,,,,,1451606400,0,3,0,0
1401,0,15,Lodging/residential,168791,1946.0,,,,,,,,,1451606400,38,0,0,0
1401,1,15,Lodging/residential,168791,1946.0,,,,,,,,,1451606400,0,10,0,0
1402,0,15,Lodging/residential,133594,1961.0,,,,,,,,,1451606400,51,0,0,0
1403,0,15,Lodging/residential,78438,2004.0,,,,,,,,,1451606400,40,0,0,0
1404,0,15,Lodging/residential,169290,2006.0,,,,,,,,,1451606400,106,0,0,0
1404,1,15,Lodging/residential,169290,2006.0,,,,,,,,,1451606400,0,1,0,0
1405,0,15,Lodging/residential,142901,2007.0,,,,,,,,,1451606400,139,0,0,0
1405,1,15,Lodging/residential,142901,2007.0,,,,,,,,,1451606400,0,1,0,0
1406,0,15,Lodging/residential,136522,2005.0,,,,,,,,,1451606400,63,0,0,0
1406,2,15,Lodging/residential,136522,2005.0,,,,,,,,,1451606400,0,0,1448,0
1407,0,15,Lodging/residential,83141,2006.0,,,,,,,,,1451606400,42,0,0,0
1407,1,15,Lodging/residential,83141,2006.0,,,,,,,,,1451606400,0,15,0,0
1408,0,15,Entertainment/public assembly,28760,2007.0,,,,,,,,,1451606400,25,0,0,0
1408,1,15,Entertainment/public assembly,28760,2007.0,,,,,,,,,1451606400,0,12,0,0
1409,0,15,Lodging/residential,48881,1902.0,,,,,,,,,1451606400,25,0,0,0
1409,1,15,Lodging/residential,48881,1902.0,,,,,,,,,1451606400,0,23,0,0
1410,0,15,Office,11524,1994.0,,,,,,,,,1451606400,7,0,0,0
1410,1,15,Office,11524,1994.0,,,,,,,,,1451606400,0,13,0,0
1411,0,15,Education,9111,1958.0,,,,,,,,,1451606400,7,0,0,0
1411,1,15,Education,9111,1958.0,,,,,,,,,1451606400,0,0,0,0
1412,0,15,Lodging/residential,39538,1953.0,,,,,,,,,1451606400,25,0,0,0
1412,1,15,Lodging/residential,39538,1953.0,,,,,,,,,1451606400,0,0,0,0
1413,0,15,Lodging/residential,65999,1975.0,,,,,,,,,1451606400,45,0,0,0
1413,2,15,Lodging/residential,65999,1975.0,,,,,,,,,1451606400,0,0,1224,0
1414,0,15,Lodging/residential,65663,1975.0,,,,,,,,,1451606400,71,0,0,0
1414,2,15,Lodging/residential,65663,1975.0,,,,,,,,,1451606400,0,0,1546,0
1415,0,15,Lodging/residential,40492,1975.0,,,,,,,,,1451606400,9,0,0,0
1416,0,15,Lodging/residential,41236,1975.0,,,,,,,,,1451606400,11,0,0,0
1417,0,15,Lodging/residential,40451,1975.0,,,,,,,,,1451606400,93,0,0,0
1417,2,15,Lodging/residential,40451,1975.0,,,,,,,,,1451606400,0,0,15,0
1418,0,15,Lodging/residential,41302,1975.0,,,,,,,,,1451606400,12,0,0,0
1418,2,15,Lodging/residential,41302,1975.0,,,,,,,,,1451606400,0,0,639,0
1419,0,15,Lodging/residential,40629,1975.0,,,,,,,,,1451606400,7,0,0,0
1420,0,15,Entertainment/public assembly,95079,1975.0,,,,,,,,,1451606400,85,0,0,0
1420,2,15,Entertainment/public assembly,95079,1975.0,,,,,,,,,1451606400,0,0,51,0
1421,0,15,Education,47934,,,,,,,,,,1451606400,91,0,0,0
1422,0,15,Lodging/residential,19876,1932.0,,,,,,,,,1451606400,8,0,0,0
1423,0,15,Lodging/residential,18277,1965.0,,,,,,,,,1451606400,11,0,0,0
1424,0,15,Lodging/residential,24103,1964.0,,,,,,,,,1451606400,16,0,0,0
